record_id,phase,dataset,model,round,status,prompt_id,prompt_path,input_path,output_path,metrics_path,primary_metric,metric_value,valid_outputs,notes
tune_nlvr2_qwen38_r08,tune,NLVR2,Qwen3.8,8,done,nlvr2_Qwen3.8_round08,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/Qwen3.8/round_08.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/Qwen3.8/round_08.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/Qwen3.8/round_08_metrics.json,accuracy,0.915,400,vllm_http_gpus_0_1_two_images_free_decode_thinking_off
tune_nlvr2_qwen38_r09,tune,NLVR2,Qwen3.8,9,done,nlvr2_Qwen3.8_round09,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/Qwen3.8/round_09.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/Qwen3.8/round_09.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/Qwen3.8/round_09_metrics.json,accuracy,0.9075,400,vllm_http_gpus_0_1_two_images_free_decode_thinking_off
tune_nlvr2_qwen38_r10,tune,NLVR2,Qwen3.8,10,done,nlvr2_Qwen3.8_round10,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/Qwen3.8/round_10.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/Qwen3.8/round_10.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/Qwen3.8/round_10_metrics.json,accuracy,0.905,400,vllm_http_gpus_0_1_two_images_free_decode_thinking_off
tune_nlvr2_minicpm_r01,tune,NLVR2,MiniCPM,1,done,nlvr2_MiniCPM_round01,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_01.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_01.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_01_metrics.json,accuracy,0.89,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r02,tune,NLVR2,MiniCPM,2,done,nlvr2_MiniCPM_round02,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_02.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_02.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_02_metrics.json,accuracy,0.905,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r03,tune,NLVR2,MiniCPM,3,done,nlvr2_MiniCPM_round03,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_03.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_03.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_03_metrics.json,accuracy,0.91,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r04,tune,NLVR2,MiniCPM,4,done,nlvr2_MiniCPM_round04,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_04.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_04.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_04_metrics.json,accuracy,0.8925,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r05,tune,NLVR2,MiniCPM,5,done,nlvr2_MiniCPM_round05,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_05.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_05.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_05_metrics.json,accuracy,0.895,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r06,tune,NLVR2,MiniCPM,6,done,nlvr2_MiniCPM_round06,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_06.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_06.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_06_metrics.json,accuracy,0.825,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r07,tune,NLVR2,MiniCPM,7,done,nlvr2_MiniCPM_round07,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_07.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_07.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_07_metrics.json,accuracy,0.9025,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r08,tune,NLVR2,MiniCPM,8,done,nlvr2_MiniCPM_round08,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_08.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_08.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_08_metrics.json,accuracy,0.905,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r09,tune,NLVR2,MiniCPM,9,done,nlvr2_MiniCPM_round09,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_09.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_09.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_09_metrics.json,accuracy,0.875,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_nlvr2_minicpm_r10,tune,NLVR2,MiniCPM,10,done,nlvr2_MiniCPM_round10,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/NLVR2/MiniCPM/round_10.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/inputs/NLVR2/train_tune400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/NLVR2/MiniCPM/round_10.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/NLVR2/MiniCPM/round_10_metrics.json,accuracy,0.905,400,vllm_http_gpus_2_3_two_images_choice_constrained
tune_cub_qwen38_r01,tune,CUB,Qwen3.8,1,done,cub_qwen_round01,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_01.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_01.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_01_metrics.json,top1_accuracy,0.0675,400,vllm_http_gpus_0_1
tune_cub_qwen38_r02,tune,CUB,Qwen3.8,2,done,cub_qwen_round02,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_02.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_02.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_02_metrics.json,top1_accuracy,0.07,400,vllm_http_gpus_0_1
tune_cub_qwen38_r03,tune,CUB,Qwen3.8,3,done,cub_qwen_round03,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_03.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_03.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_03_metrics.json,top1_accuracy,0.4725,400,vllm_http_gpus_0_1
tune_cub_qwen38_r04,tune,CUB,Qwen3.8,4,done,cub_qwen_round04,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_04.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_04.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_04_metrics.json,top1_accuracy,0.54,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r05,tune,CUB,Qwen3.8,5,done,cub_Qwen3.8_round05,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_05.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_05.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_05_metrics.json,top1_accuracy,0.5375,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r06,tune,CUB,Qwen3.8,6,done,cub_Qwen3.8_round06,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_06.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_06.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_06_metrics.json,top1_accuracy,0.54,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r07,tune,CUB,Qwen3.8,7,done,cub_Qwen3.8_round07,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_07.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_07.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_07_metrics.json,top1_accuracy,0.53,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r08,tune,CUB,Qwen3.8,8,done,cub_Qwen3.8_round08,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_08.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_08.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_08_metrics.json,top1_accuracy,0.535,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r09,tune,CUB,Qwen3.8,9,done,cub_Qwen3.8_round09,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_09.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_09.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_09_metrics.json,top1_accuracy,0.535,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_qwen38_r10,tune,CUB,Qwen3.8,10,done,cub_Qwen3.8_round10,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/Qwen3.8/round_10.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/Qwen3.8/round_10.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/Qwen3.8/round_10_metrics.json,top1_accuracy,0.54,400,vllm_http_gpus_0_1_free_decode_thinking_off
tune_cub_minicpm_r01,tune,CUB,MiniCPM,1,done,cub_minicpm_round01,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/MiniCPM/round_01.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/MiniCPM/round_01.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/MiniCPM/round_01_metrics.json,top1_accuracy,0.265,400,vllm_http_gpus_2_3
tune_cub_minicpm_r02,tune,CUB,MiniCPM,2,done,cub_minicpm_round02,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/MiniCPM/round_02.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/MiniCPM/round_02.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/MiniCPM/round_02_metrics.json,top1_accuracy,0.245,400,vllm_http_gpus_2_3
tune_cub_minicpm_r03,tune,CUB,MiniCPM,3,done,cub_minicpm_round03,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/MiniCPM/round_03.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/MiniCPM/round_03.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/MiniCPM/round_03_metrics.json,top1_accuracy,0.0025,6,vllm_http_gpus_2_3
tune_cub_minicpm_r04,tune,CUB,MiniCPM,4,done,cub_minicpm_round04,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/MiniCPM/round_04.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/MiniCPM/round_04.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/MiniCPM/round_04_metrics.json,top1_accuracy,0.2575,400,vllm_http_gpus_2_3_integer_constrained
tune_cub_minicpm_r05,tune,CUB,MiniCPM,5,done,cub_MiniCPM_round05,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/prompts/CUB/MiniCPM/round_05.txt,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260831_cub_qwen_prompt_enhancement/inputs_v2/cub_train_selection400_inputs.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/model_outputs/CUB/MiniCPM/round_05.jsonl,/mnt/HithinkOmniSSD/user_workspace/caisihang/research/ICASSP_ModelCollaboration/outputs/experiments/20260902_four_dataset_prompt_optimization_70plus8/audits/CUB/MiniCPM/round_05_metrics.json,top1_accuracy,0.1975,400,vllm_http_gpus_2_3_integer_constrained
